date,variable,value
2021-05-13,high_GOOG,2276.60107421875
2020-04-13,low_GOOG,1187.5980224609375
2020-01-03,high_MSFT,159.9499969482422
2020-07-20,low_AMZN,2994.02001953125
2020-03-17,high_GOOG,1130.8599853515625
2020-08-27,open_MSFT,222.88999938964844
2021-01-07,high_MSFT,219.33999633789065
2020-11-20,low_MSFT,210.0
2020-05-22,low_GOOG,1391.8299560546875
2021-02-11,volume_MSFT,15751100.0
2020-07-16,close_MSFT,203.9199981689453
2021-09-29,open_AMZN,3322.110107421875
2021-04-23,open_GOOG,2283.469970703125
2020-07-14,open_GOOG,1490.31005859375
2020-11-24,close_AAPL,115.16999816894533
2021-12-01,high_MSFT,339.2799987792969
2021-04-09,low_GOOG,2253.714111328125
2021-11-02,high_GOOG,2938.409912109375
2020-08-19,volume_AAPL,145538000.0
2021-01-21,close_MSFT,224.97000122070312
2020-07-21,open_AMZN,3232.489990234375
2021-12-03,high_GOOG,2904.260009765625
2020-03-02,low_AAPL,69.43000030517578
2020-12-24,low_AAPL,131.10000610351562
2020-05-28,low_GOOG,1396.0
2020-11-10,volume_AMZN,6591000.0
2021-06-24,volume_AAPL,68711000.0
2021-09-07,open_AAPL,154.97000122070312
2020-09-22,high_AMZN,3133.989990234375
2021-04-22,low_AAPL,131.41000366210938
2021-06-08,high_GOOG,2494.4951171875
2021-06-11,low_AMZN,3333.449951171875
2020-03-18,open_AAPL,59.942501068115234
2020-03-25,close_GOOG,1102.489990234375
2020-07-14,close_GOOG,1520.5799560546875
2021-12-30,volume_MSFT,15994500.0
2021-03-02,volume_AAPL,102260900.0
2020-11-30,close_AMZN,3168.0400390625
2021-10-14,open_AAPL,142.11000061035156
2020-12-07,open_AAPL,122.30999755859376
2020-08-20,high_GOOG,1585.8699951171875
2021-02-22,high_AAPL,129.72000122070312
2020-05-05,close_MSFT,180.759994506836
2020-11-18,open_MSFT,213.6499938964844
2020-11-04,high_AMZN,3244.85009765625
2020-02-20,low_AAPL,79.55249786376953
2020-08-21,low_MSFT,212.8500061035156
2020-12-07,low_AAPL,122.25
2020-04-30,low_AAPL,72.0875015258789
2021-03-02,close_MSFT,233.8699951171875
2020-01-31,open_GOOG,1468.9000244140625
2020-11-12,volume_AMZN,4362000.0
2020-04-28,low_AMZN,2306.0
2020-03-05,open_AMZN,1933.0
2021-02-17,volume_AMZN,3297500.0
2022-01-06,high_AAPL,175.3000030517578
2021-09-23,low_AAPL,145.63999938964844
2020-04-22,close_MSFT,173.52000427246094
2021-10-29,high_GOOG,2972.260009765625
2020-02-06,low_MSFT,180.05999755859375
2022-01-14,open_AAPL,171.33999633789062
2021-11-18,volume_AAPL,137827700.0
2021-04-27,low_AAPL,134.11000061035156
2021-03-23,low_MSFT,237.07000732421875
2021-12-02,volume_AAPL,136739200.0
2020-12-18,open_GOOG,1754.1800537109375
2020-12-18,close_GOOG,1731.010009765625
2021-10-25,low_MSFT,306.4599914550781
2020-09-24,close_MSFT,203.19000244140625
2021-07-13,open_AAPL,144.02999877929688
2021-11-24,high_MSFT,338.1600036621094
2021-04-20,high_GOOG,2309.60009765625
2020-06-16,volume_GOOG,1709200.0
2021-05-12,close_GOOG,2239.080078125
2021-06-24,high_GOOG,2550.7099609375
2020-10-14,low_AAPL,119.62000274658205
2020-08-24,open_AAPL,128.69749450683594
2021-06-25,low_MSFT,264.760009765625
2021-09-07,open_MSFT,301.010009765625
2020-07-29,open_MSFT,202.5
2020-04-15,high_AAPL,71.5824966430664
2021-02-24,low_AMZN,3125.3798828125
2020-12-24,open_AAPL,131.32000732421875
2020-03-13,high_MSFT,161.91000366210938
2021-01-26,volume_MSFT,49169600.0
2020-08-04,open_MSFT,214.1699981689453
2021-07-14,low_AAPL,147.67999267578125
2020-09-08,close_AMZN,3149.840087890625
2021-01-28,open_MST,235.6100006103516
2021-08-05,high_AAPL,147.83999633789062
2020-06-12,open_AAPL,86.18000030517578
2021-04-21,open_GOOG,2285.25
2021-08-11,open_MSFT,287.2099914550781
2020-03-16,volume_AAPL,322423600.0
2020-01-31,high_GOOG,1470.1300048828125
2020-09-11,volume_AMZN,5094000.0
2022-01-21,low_AMZN,2841.409912109375
2021-11-26,open_MSFT,334.3500061035156
2021-01-20,low_MSFT,217.2899932861328
2021-01-13,close_MSFT,216.33999633789065
2020-10-16,high_AAPL,121.5500030517578
2021-09-27,close_AMZN,3405.800048828125
2021-05-12,volume_AAPL,112172300.0
2020-03-30,volume_MSFT,63420300.0
2020-09-18,high_MSFT,203.6499938964844
2021-11-24,high_AAPL,162.13999938964844
2021-05-24,open_AMZN,3215.5
2020-06-24,low_AAPL,89.62999725341797
2020-11-11,volume_AMZN,4366900.0
2021-04-20,close_MSFT,258.260009765625
2020-09-30,volume_GOOG,1701600.0
2020-02-21,high_AMZN,2144.550048828125
2021-03-05,low_GOOG,2046.4150390625
2021-11-01,low_AAPL,147.8000030517578
2020-09-11,high_AAPL,115.2300033569336
2020-05-14,low_AAPL,75.38249969482422
2021-02-10,close_MSFT,242.82000732421875
2022-01-24,open_GOG,2520.550048828125
2020-10-29,volume_GOOG,2003100.0
2020-06-25,low_AMZN,2712.139892578125
2020-05-04,low_GOOG,1299.0
2020-04-27,close_GOOG,1275.8800048828125
2021-06-14,low_MSFT,256.79998779296875
2020-08-19,high_AMZN,3315.89990234375
2020-08-17,open_AAPL,116.0625
2020-06-04,open_MSFT,184.3000030517578
2021-06-07,low_AMZN,3172.199951171875
2021-04-22,open_AAPL,133.0399932861328
2020-05-06,close_GOOG,1347.300048828125
2020-10-20,high_GOOG,1577.5
2020-01-17,high_MSFT,167.47000122070312
2021-03-26,volume_AMZN,3312900.0
2021-09-09,high_AMZN,3549.989990234375
2021-03-30,open_AMZN,3070.010009765625
2020-11-24,low_GOOG,1727.68994140625
2020-12-29,high_MSFT,227.17999267578125
2020-06-04,open_AMZN,2477.429931640625
2022-01-11,open_AMZN,3230.0
2021-04-01,open_MSFT,238.47000122070312
2020-05-27,high_MSFT,181.9900054931641
2020-12-02,high_AMZN,3232.0
2021-07-19,low_MSFT,274.45001220703125
2021-08-31,close_AAPL,151.8300018310547
2020-03-04,low_AMZN,1922.0
2021-05-11,low_AMZN,3127.3701171875
2020-05-29,low_MSFT,180.41000366210932
2020-02-28,high_AAPL,69.60250091552734
2020-10-29,close_AMZN,3211.010009765625
2020-01-14,open_GOOG,1439.010009765625
2020-01-28,high_AAPL,79.5999984741211
2020-11-23,low_AMZN,3065.4599609375
2021-07-23,low_GOOG,2694.010009765625
2020-05-22,high_AMZN,2469.85009765625
2020-06-17,close_AAPL,87.89749908447266
2021-09-03,high_AMZN,3482.669921875
2020-05-12,close_AAPL,77.85250091552734
2021-04-01,low_GOOG,2096.889892578125
2020-01-24,high_GOOG,1495.4949951171875
2021-05-24,high_MSFT,251.16000366210932
2020-02-25,high_GOG,1438.1400146484375
2020-04-23,volume_AAPL,124814400.0
2020-04-28,volume_GOOG,2951300.0
2020-04-02,volume_GOOG,1964900.0
2021-11-15,high_AAPL,151.8800048828125
2021-12-28,open_MSFT,343.1499938964844
2020-04-07,high_GOOG,1225.0
2020-08-14,low_MSFT,207.509994506836
2021-02-17,close_GOOG,2128.31005859375
2020-07-27,close_GOOG,1530.199951171875
2020-03-17,volume_MSFT,81059800.0
2020-11-16,high_GOOG,1799.0699462890625
2021-05-27,volume_GOOG,1948100.0
2021-09-27,open_GOOG,2831.7099609375
2020-06-01,volume_AMZN,2928900.0
2020-11-18,close_AMZN,3105.4599609375
2021-04-08,open_AMZN,3310.89990234375
2021-12-09,high_AAPL,176.75
2021-08-10,open_AMZN,3345.010009765625
2021-12-06,volume_MSFT,30032600.0
2020-12-02,open_MSFT,214.8800048828125
2021-04-12,open_GOOG,2266.25
2020-03-27,high_AAPL,63.96749877929688
2021-06-11,close_AAPL,127.3499984741211
2021-10-01,open_AMZN,3289.010009765625
2021-09-10,volume_GOOG,1643500.0
2021-12-21,open_AAPL,171.55999755859375
2020-06-03,high_AAPL,81.55000305175781
2020-03-02,open_GOOG,1351.6099853515625
2020-04-08,volume_AMZN,3977300.0
2020-07-14,close_AMZN,3084.0
2020-03-16,close_MSFT,135.4199981689453
2020-04-03,high_MSFT,157.3800048828125
2020-12-09,open_AAPL,124.52999877929688
2021-03-19,low_AMZN,3016.6298828125
2021-04-23,low_MSFT,257.2699890136719
2021-03-15,open_AMZN,3074.570068359375
2021-08-12,volume_GOOG,732300.0
2021-07-19,low_AMZN,3499.159912109375
2021-08-05,low_MSFT,286.1000061035156
2021-06-22,open_AAPL,132.1300048828125
2022-01-13,open_GOOG,2836.81005859375
2020-04-23,open_AAPL,68.96749877929688
2021-01-06,low_GOOG,1699.0
2020-01-31,close_GOOG,1434.22998046875
2021-08-11,open_GOOG,2765.659912109375
2021-03-09,high_MSFT,235.3800048828125
2021-05-06,,78128300.0
2020-09-21,close_GOOG,1431.1600341796875
2020-11-25,close_MSFT,213.8699951171875
2020-08-13,volume_GOOG,1455200.0
2020-11-13,open_MSFT,216.3600006103516
2020-01-10,high_AAPL,78.1675033569336
2020-03-04,close_GOG,1386.52001953125
2021-10-19,open_MSFT,308.3500061035156
2020-01-03,close_AMZN,1874.969970703125
2021-11-10,volume_MSFT,25500900.0
2020-06-12,close_AAPL,84.69999694824219
2020-08-21,high_MSFT,216.25
2021-11-12,open_AAPL,148.42999267578125
2020-03-03,open_AAPL,75.9175033569336
2021-08-27,close_MSFT,299.7200012207031
2020-03-19,close_AMZN,1880.9300537109373
2021-09-16,low_GOOG,2868.326904296875
2020-03-05,high_AAPL,74.88749694824219
2020-01-06,volume_GOOG,1732300.0
2021-05-05,close_MSFT,246.47000122070312
2020-06-30,low_GOOG,1383.9599609375
2021-04-23,high_MSFT,261.510009765625
2021-01-20,open_MSFT,217.6999969482422
2021-02-01,high_GOOG,1922.3919677734373
2021-05-05,high_AAPL,130.4499969482422
2020-06-05,low_AMZN,2437.1298828125
2020-07-09,low_MSFT,211.47000122070312
2020-12-17,volume_AAPL,94359800.0
2021-03-23,close_AAPL,122.54000091552734
2021-06-29,high_GOOG,2540.0
2020-10-15,volume_APL,112559200.0
2021-05-28,close_AAPL,124.61000061035156
2020-01-22,high_MSFT,167.49000549316406
2021-01-07,volume_AAPL,109578200.0
2020-04-03,volume_AMZN,3609900.0
2021-10-26,low_GOOG,2780.110107421875
2021-07-16,open_AMZN,3633.31005859375
2020-12-24,high_AAPL,133.4600067138672
2020-03-20,close_MSFT,137.35000610351562
2021-12-02,close_MSFT,329.489990234375
2021-07-07,volume_GOOG,834000.0
2020-07-08,volume_MSFT,33600000.0
2021-05-03,low_MSFT,251.1199951171875
2020-09-14,low_AMZN,3096.0
2022-01-18,volume_AAPL,90956700.0
2021-05-14,high_GOOG,2321.139892578125
2021-03-23,high_MSFT,241.0500030517578
2021-11-09,close_AAPL,150.80999755859375
2020-03-18,low_GOOG,1037.280029296875
2020-09-14,low_AAPL,112.8000030517578
2021-09-03,high_MSFT,302.6000061035156
2021-11-08,close_AMZN,3488.97998046875
2021-03-25,close_MSFT,232.33999633789065
2020-08-11,low_MSFT,203.13999938964844
2021-12-10,high_AMZN,3518.5400390625
2020-11-09,high_GOOG,1818.06005859375
2021-12-17,close_MSFT,323.79998779296875
2021-05-03,high_GOOG,2419.699951171875
2020-04-23,volume_MSFT,32790800.0
2021-08-03,open_MSFT,285.4200134277344
2021-09-01,open_MSFT,302.8699951171875
2021-01-06,low_AMZN,3131.159912109375
2021-01-08,high_AMZN,3190.639892578125
2021-03-16,volume_MSFT,28092200.0
2020-07-10,high_GOOG,1543.8299560546875
2021-01-04,low_AAPL,126.76000213623048
2021-12-28,volume_AMZN,2731900.0
2021-10-07,low_GOOG,2771.260009765625
2020-11-13,volume_AMZN,3756200.0
2021-10-28,open_MSFT,324.3299865722656
2021-01-05,low_AMZN,3165.06005859375
2020-10-09,open_AAPL,115.27999877929688
2020-09-08,close_MSFT,202.66000366210932
2020-05-05,low_AMZN,2307.1298828125
2021-02-11,high_AMZN,3292.0
2020-09-21,volume_AAPL,195713800.0
2020-06-22,volume_GOOG,1542400.0
2021-06-17,volume_AMZN,5136500.0
2021-08-17,close_AAPL,150.19000244140625
2020-08-10,volume_AAPL,212403600.0
2020-11-24,low_MSFT,208.8600006103516
2020-03-25,close_MSFT,146.9199981689453
2020-10-12,low_GOOG,1532.5699462890625
2020-08-18,low_GOOG,1523.7099609375
2020-04-27,open_AAPL,70.44999694824219
2021-04-12,low_GOOG,2238.465087890625
2021-03-10,open_AMZN,3098.449951171875
2020-10-01,high_AAPL,117.72000122070312
2020-06-26,open_AAPL,91.10250091552734
2021-09-03,open_GOOG,2882.919921875
2022-01-04,high_GOOG,2932.199951171875
2021-07-15,volume_AAPL,106820300.0
2020-10-19,volume_GOOG,1607100.0
2020-09-28,high_MSFT,212.57000732421875
2020-02-18,volume_AMZN,2945600.0
2020-01-03,volume_MSFT,21116200.0
2021-10-19,volume_GOOG,765800.0
2021-04-05,open_MSFT,242.759994506836
2021-11-17,volume_AAPL,88807000.0
2020-11-25,low_AMZN,3140.260009765625
2020-05-07,volume_AAPL,115215200.0
2020-03-05,low_MSFT,165.69000244140625
2020-08-11,low_AMZN,3073.0
2020-06-18,close_GOOG,1435.9599609375
2021-05-27,close_GOOG,2402.510009765625
2021-08-26,low_AMZN,3296.0
2021-11-22,low_AAPL,161.0
2020-04-01,close_GOOG,1105.6199951171875
2020-07-22,close_MSFT,211.75
2021-12-15,close_AAPL,179.3000030517578
2021-12-02,high_AAPL,164.1999969482422
2020-11-25,high_AAPL,116.75
2021-03-04,high_MSFT,232.4900054931641
2021-07-06,close_GOOG,2595.419921875
2021-07-29,high_AMZN,3637.949951171875
2021-04-30,open_AMZ,3525.1201171875
2020-07-06,open_AMZN,2934.969970703125
2021-03-15,low_GOOG,2043.510009765625
2020-09-29,close_GOOG,1469.3299560546875
2020-07-28,high_AAPL,94.5500030517578
2020-12-09,low_MSFT,211.2100067138672
2020-05-13,open_AMZN,2366.800048828125
2020-11-27,volume_AMZN,2392900.0
2021-06-10,close_GOOG,2521.60009765625
2020-01-24,volume_AMZN,3766200.0
2021-01-04,close_GOOG,1728.239990234375
2021-04-22,low_MSFT,255.63999938964844
2021-12-20,low_MSFT,317.57000732421875
2020-09-15,high_MSFT,209.77999877929688
2020-08-19,low_MSFT,209.25
2021-01-08,close_GOOG,1807.2099609375
2021-10-13,high_MSFT,297.2799987792969
2020-06-01,close_MSFT,182.8300018310547
2020-06-26,low_AMZN,2688.0
2020-03-19,close_MSFT,142.7100067138672
2020-10-13,low_AAPL,119.6500015258789
2020-09-15,close_MSFT,208.77999877929688
2020-08-28,close_MSFT,228.91000366210932
2021-02-12,close_AAPL,135.3699951171875
2020-03-25,volume_GOOG,4081500.0
2020-04-30,open_AAPL,72.48999786376953
2021-08-03,close_GOOG,2725.60009765625
2020-03-27,low_AAPL,61.76250076293945
2020-11-18,high_AAPL,119.81999969482422
2021-08-30,open_AMZN,3357.429931640625
2021-05-20,low_GOOG,2321.090087890625
2020-12-29,volume_MSFT,17403200.0
2021-04-28,high_AAPL,135.02000427246094
2020-07-23,high_MSFT,210.9199981689453
2020-09-18,open_GOOG,1498.010009765625
2021-01-07,volume_MSFT,27694500.0
2021-09-03,close_MSFT,301.1400146484375
2020-07-24,volume_AMZN,5632400.0
2020-05-21,volume_GOOG,1385000.0
2020-02-11,open_MSFT,190.6499938964844
2020-10-23,high_AAPL,116.5500030517578
2021-09-27,open_MSFT,296.1400146484375
2020-10-15,volume_GOOG,1540000.0
2020-12-23,low_GOOG,1725.0400390625
2020-05-14,close_GOOG,1356.1300048828125
2021-08-11,volume_GOOG,760200.0
2020-02-05,low_AAPL,79.73750305175781
2021-05-21,high_AMZN,3256.68994140625
2020-09-24,close_GOOG,1428.2900390625
2021-06-07,high_AAPL,126.31999969482422
2021-09-02,high_AAPL,154.72000122070312
2021-04-13,high_MSFT,259.19000244140625
2020-11-23,open_AAPL,117.18000030517578
2020-07-29,,1.4281106392255702e-08
2021-09-21,open_AMZN,3375.0
2021-06-30,volume_AMZN,2404000.0
2021-02-02,open_GOOG,1922.56005859375
2020-06-17,high_GOOG,1460.0
2021-03-22,close_GOOG,2038.5899658203125
2020-01-06,open_AMZN,1860.0
2021-03-08,low_AAPL,116.20999908447266
2021-12-14,volume_AMZN,2798800.0
2020-09-02,open_AAPL,137.58999633789062
2020-08-10,volume_GOOG,1289300.0
2020-09-09,close_AMZN,3268.610107421875
2020-12-18,close_AMZN,3201.64990234375
2020-01-27,volume_AAPL,
2021-07-19,volume_GOOG,1285500.0
2020-11-12,low_AAPL,118.56999969482422
2021-12-28,high_GOOG,2967.489990234375
2020-02-06,close_AMZN,2050.22998046875
2020-09-03,open_MSFT,229.2700042724609
2020-07-14,open_AAPL,94.83999633789062
2020-04-30,close_GOOG,1348.6600341796875
2020-10-06,low_GOOG,1448.5899658203125
2020-04-03,open_MSFT,155.10000610351562
2020-11-05,open_MSFT,222.0399932861328
2022-01-19,volume_MSFT,45933900.0
2020-06-24,volume_GOOG,1756000.0
2021-10-05,close_GOOG,2723.5400390625
2020-07-27,volume_AMZN,4170500.0
2021-03-12,volume_MSFT,22653700.0
2020-10-29,volume_AAPL,146129200.0
2020-11-27,close_AAPL,116.58999633789062
2020-09-16,close_GOOG,1520.9000244140625
2020-09-09,low_GOOG,1536.051025390625
2020-04-02,high_AMZN,1927.530029296875
2020-12-10,volume_MSFT,26733300.0
2020-02-26,high_AAPL,74.47000122070312
2020-05-11,open_AMZN,2374.699951171875
2020-02-19,open_MSFT,188.0599975585937
2020-06-29,volume_GOOG,1810200.0
2021-02-04,close_AAPL,137.38999938964844
2020-06-08,open_AAPL,82.5625
2020-12-16,high_AMZN,3247.0
2021-12-31,high_GOOG,2927.300048828125
2020-08-25,close_MSFT,216.47000122070312
2021-11-19,close_AAPL,160.5500030517578
2021-04-20,low_GOOG,2271.7099609375
2021-12-30,,178.1999969482422
2022-01-18,low_GOOG,2712.340087890625
2020-04-30,close_AAPL,73.44999694824219
2021-09-15,volume_GOOG,1032400.0
2021-01-20,low_AAPL,128.5500030517578
2021-07-12,open_MSFT,279.1600036621094
2021-02-16,volume_GOOG,1133800.0
2020-12-22,high_AAPL,134.41000366210938
2021-09-14,close_AMZN,3450.0
2021-03-22,volume_GOOG,1954800.0
2021-12-31,open_AAPL,178.08999633789062
2020-12-04,close_MSFT,214.3600006103516
2020-09-15,high_GOOG,1559.5699462890625
2021-05-27,close_AAPL,125.27999877929688
2021-09-30,low_MSFT,281.6199951171875
2021-10-04,close_GOOG,2675.300048828125
2020-10-21,low_MSFT,213.1199951171875
2020-05-08,open_AMZN,2372.139892578125
2020-05-13,low_AMZN,2337.800048828125
2021-01-26,high_AMZN,3338.0
2020-11-19,volume_MST,24792700.0
2021-08-12,close_MSFT,289.8099975585937
2020-02-10,high_MSFT,188.83999633789065
2020-02-11,volume_MSFT,53159900.0
2020-10-21,close_GOOG,1593.31005859375
2021-05-04,high_GOOG,2379.260009765625
2021-01-15,high_GOOG,1756.0
2020-09-14,high_MSFT,209.1999969482422
2020-12-22,close_AMZN,3206.52001953125
2020-10-01,high_GOOG,1499.0400390625
2021-03-12,low_GOOG,2047.550048828125
2020-10-14,high_AMZN,3464.8798828125
2020-04-24,low_MSFT,170.7100067138672
2021-12-16,open_MSFT,335.7099914550781
2020-03-06,low_MSFT,156.0
2020-02-10,close_MSFT,188.6999969482422
2020-08-18,close_MSFT,211.4900054931641
2020-02-03,volume_AMZN,5891700.0
2020-11-06,low_GOOG,1740.3499755859375
2021-05-20,low_MSFT,243.8600006103516
2021-10-08,volume_GOOG,946200.0
2021-07-29,open_GOOG,2727.612060546875
2020-04-09,open_GOOG,1224.0799560546875
2020-10-20,volume_GOOG,2241700.0
2020-06-09,high_GOOG,1468.0
2020-04-24,close_AMZN,2410.219970703125
2021-05-05,volume_AMZN,3711300.0
2021-12-15,high_AMZN,3472.0
2020-08-24,low_GOOG,1580.5699462890625
2021-01-29,open_GOOG,1846.1700439453125
2022-01-25,high_GOOG,2586.77001953125
2021-11-19,volume_GOOG,988300.0
2020-07-28,open_GOOG,1525.1800537109375
2021-11-04,high_GOOG,2999.0
2020-04-16,close_AAPL,71.67250061035156
2020-06-29,close_AAPL,90.44499969482422
2020-12-04,high_MSFT,215.3800048828125
2020-12-02,volume_GOOG,1222000.0
2021-03-04,open_AMZN,3012.0
2020-09-09,volume_MSFT,45679000.0
2021-07-23,close_GOOG,2756.320068359375
2021-02-17,high_GOOG,2133.659912109375
2020-08-19,volume_GOOG,1660600.0
2021-06-16,high_AAPL,130.88999938964844
2021-08-06,low_MSFT,287.6199951171875
2021-06-22,low_AAPL,131.6199951171875
2021-07-01,high_MSFT,271.8399963378906
2021-12-07,volume_AAPL,120405400.0
2021-11-17,low_AAPL,150.99000549316406
2021-10-26,close_MSFT,310.1099853515625
2021-10-14,low_AMZN,3290.780029296875
2021-07-12,high_APL,146.32000732421875
2021-07-28,high_MSFT,290.1499938964844
2020-03-23,open_AAPL,57.02000045776367
2022-01-04,open_MSFT,334.8299865722656
2021-05-24,volume_MSFT,21411500.0
2021-10-04,volume_AMZN,4523100.0
2021-04-26,low_GOOG,2313.840087890625
2021-03-30,low_AMZN,3034.0
2020-04-28,volume_AMZN,5269400.0
2021-11-12,low_MSFT,333.7900085449219
2021-08-18,open_GOOG,2742.31005859375
2021-10-12,open_GOOG,2792.75
2021-09-13,close_AAPL,149.5500030517578
2022-01-14,low_AMZN,3196.010009765625
2020-08-25,high_AMZN,3357.39990234375
2021-07-20,low_AMZN,3518.0
2021-04-28,open_GOOG,2407.14501953125
2020-04-24,close_AAPL,70.74250030517578
2021-10-25,open_AAPL,148.67999267578125
2020-10-27,low_AAPL,114.54000091552734
2021-11-05,low_GOOG,2973.0400390625
2020-05-08,volume_AAPL,133838400.0
2021-09-23,close_AAPL,146.8300018310547
2020-10-02,low_AMZN,3123.0
2021-01-19,open_AAPL,127.77999877929688
2020-10-27,open_AAPL,115.48999786376952
2020-03-24,volume_AAPL,287531200.0
2020-06-19,open_MSFT,198.58999633789065
2020-09-01,close_MSFT,227.2700042724609
2021-11-03,high_AAPL,151.97000122070312
2021-12-08,volume_AAPL,116998900.0
2021-11-15,close_AAPL,150.0
2020-04-24,high_AAPL,70.75250244140625
2020-12-01,close_MSFT,216.2100067138672
2021-06-16,open_AMZN,3392.0
2021-06-02,volume_MSFT,19406700.0
2021-05-20,low_AMZN,3236.179931640625
2020-05-26,open_AMZN,2458.0
2020-02-14,high_AAPL,81.49500274658203
2020-09-04,high_AAPL,123.6999969482422
2020-08-18,volume_AMZN,5346000.0
2020-01-15,open_AMZN,1872.25
2020-01-29,high_AAPL,81.9625015258789
2021-06-11,close_MSFT,257.8900146484375
2020-03-27,close_AMZN,1900.0999755859373
2020-09-16,close_MSFT,205.0500030517578
2020-07-20,close_MSFT,211.6000061035156
2021-06-10,high_GOOG,2523.260009765625
2021-10-15,open_AAPL,143.77000427246094
2021-01-25,volume_GOOG,1927300.0
2021-01-12,close_GOOG,
2021-07-01,open_AMZN,3434.610107421875
2021-06-04,high_MSFT,251.6499938964844
2020-07-28,high_AMZN,3077.090087890625
2020-06-02,open_AMZN,2467.0
2020-12-31,open_AMZN,3275.0
2021-08-12,close_AAPL,148.88999938964844
2021-06-11,high_AAPL,127.44000244140624
2020-01-14,close_GOOG,1430.8800048828125
2020-07-20,low_GOOG,1503.5999755859375
2021-05-24,high_AAPL,127.94000244140624
2021-01-13,low_MSFT,213.92999267578125
2020-01-06,low_AAPL,73.1875
2021-03-25,open_GOG,2044.81005859375
2020-06-26,open_MSFT,199.72999572753903
2021-10-29,close_MSFT,331.6199951171875
2021-05-03,close_AAPL,132.5399932861328
2020-11-25,low_AAPL,115.16999816894533
2021-12-30,open_AMZN,3394.0
2021-10-15,high_GOOG,2844.0
2021-11-10,volume_GOOG,1135400.0
2021-02-26,close_AMZN,3092.929931640625
2021-08-02,low_AMZN,3317.0
2021-07-22,high_MSFT,286.4200134277344
2020-05-04,low_MSFT,173.8000030517578
2021-05-11,high_AAPL,126.2699966430664
2020-06-23,low_AMZN,2718.0400390625
2020-04-03,low_AAPL,59.74250030517578
2021-09-29,low_MSFT,283.010009765625
2021-10-15,low_AAPL,143.50999450683594
2020-06-08,volume_GOOG,1404200.0
2021-03-08,high_AMZN,3064.590087890625
2021-03-17,low_AAPL,122.33999633789062
2020-09-25,open_AMZN,3054.860107421875
2020-07-01,close_GOOG,1438.0400390625
2021-09-13,high_AAPL,151.4199981689453
2021-07-29,low_GOOG,2722.760009765625
2020-07-31,volume_MSFT,51044000.0
2020-01-23,low_MSFT,165.27000427246094
2020-07-22,close_AAPL,97.27249908447266
2020-01-21,volume_MSFT,29517200.0
2021-12-28,close_MSFT,341.25
2021-03-11,low_AAPL,121.26000213623048
2021-10-22,high_AAPL,150.17999267578125
2021-07-21,volume_AMZN,2319000.0
2021-08-03,high_AAPL,148.0399932861328
2022-01-24,volume_AAPL,162706700.0
2020-03-31,high_GOOG,1175.31005859375
2020-07-20,high_AMZN,3201.360107421875
2021-02-18,open_MSFT,241.8000030517578
2020-06-03,volume_AAPL,104491200.0
2020-10-12,low_AMZN,3339.550048828125
2021-08-04,close_AMZN,3354.719970703125
2020-02-24,volume_AMZN,6547000.0
2020-04-22,close_AAPL,69.0250015258789
2022-01-21,volume_AAPL,122501300.0
2020-02-07,high_AAPL,80.8499984741211
2021-09-09,low_MSFT,297.0
2020-09-04,high_GOOG,1645.1099853515625
2020-08-28,volume_GOOG,1499000.0
2021-01-12,open_GOOG,1753.9200439453125
2021-09-07,low_AMZN,3476.93994140625
2021-05-06,close_MSFT,249.72999572753903
2020-01-10,low_AMZN,1880.0
2021-07-08,volume_AMZN,5180600.0
2020-11-03,low_AAPL,108.7300033569336
2020-11-27,close_GOOG,1793.18994140625
2020-01-22,high_AAPL,79.99749755859375
2020-11-02,close_AAPL,108.7699966430664
2021-05-21,volume_GOOG,1141600.0
2020-08-05,open_AAPL,109.37750244140624
2021-01-21,open_GOOG,1898.0
2020-07-31,open_AAPL,102.88500213623048
2020-03-12,volume_AMZN,11346200.0
2021-04-30,close_AMZN,3467.419921875
2021-07-07,open_AMZN,3717.3798828125
2020-03-30,open_MSFT,152.44000244140625
2021-05-27,low_AMZN,3230.0400390625
2021-12-14,close_GOOG,2899.409912109375
2020-04-13,volume_AMZN,6716700.0
2021-02-11,low_MSFT,242.1499938964844
2020-06-25,volume_MSFT,27803900.0
2020-12-10,close_AAPL,123.23999786376952
2020-05-05,low_AAPL,73.61499786376953
2021-03-24,open_AMZN,3151.0400390625
2021-06-25,high_GOOG,2550.10009765625
2021-05-27,close_AMZN,3230.110107421875
2021-09-07,volume_MSFT,17180400.0
2020-03-12,volume_AAPL,418474000.0
2020-04-03,open_GOOG,1119.0150146484375
2020-08-24,close_MSFT,
2022-01-11,open_MSFT,313.3800048828125
2020-05-07,high_AMZN,2376.0
2020-01-17,low_GOOG,1458.219970703125
2020-04-09,low_GOOG,1196.7349853515625
2020-07-10,open_AAPL,95.33499908447266
2020-03-02,volume_GOOG,2431500.0
2021-08-13,close_AAPL,149.10000610351562
2021-11-03,open_MSFT,333.8999938964844
2020-07-29,low_AMZN,2996.77001953125
2020-03-31,high_AMZN,1993.02001953125
2021-09-16,high_GOOG,2904.0
2021-02-22,low_GOOG,2062.139892578125
2021-06-29,volume_GOOG,1047500.0
2020-05-19,close_GOOG,1373.4849853515625
2021-07-21,low_AAPL,144.6300048828125
2020-08-03,open_MSFT,211.5200042724609
2020-04-29,open_AMZN,2330.010009765625
2020-06-25,low_MSFT,195.47000122070312
2021-11-10,volume_AAPL,65187100.0
